id,imdb_id,title_orig,title_pt,year,country,director,duration,genres,poster_path,overview,era,streaming,streaming_checked_at
473019,tt6920356,The Souvenir,O Souvenir,2019,Reino Unido,Joanna Hogg,119,Drama; Romance,/2Nj04HsZ0lNkv07JnfBZ0bAIECn.jpg,"Situado nos anos 80, o longa mostrará a história de uma jovem estudante de cinema, que se envolve em seu primeiro caso de amor sério e tenta separar os fatos da ficção no relacionamento com um homem complicado e pouco confiável.",XXI,,2026-07-31
24,tt0266697,Kill Bill: Vol. 1,Kill Bill: Volume 1,2003,EUA,Quentin Tarantino,111,Ação; Crime,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,"A ex-assassina conhecida apenas como ""A Noiva"" acorda de um coma de quatro anos decidida a se vingar de Bill, seu ex-amante e chefe, que tentou matá-la no dia do casamento. Ela está motivada a acertar as contas com cada uma das pessoas envolvidas com a perda da filha, da festa de casamento e dos quatro anos da sua vida. Na jornada, ""A Noiva"" é submetida a dores físicas agoniantes ao enfrentar a inescrupulosa gangue de Bill, o Esquadrão Assassino de Víboras Mortais.",XXI,Netflix; Sony One,2026-07-31
47226,tt0308363,Waiting for Happiness (Heremakono),Heremakono,2002,Mauritânia / França,Abderrahmane Sissako,95,Drama,/zmGW0vR7yaiyo9dAaxD26PuY33n.jpg,"Before immigrating to the West, Abdallah travels to the coastal city of Nouadhibou, Mauritania, to visit his mother. Although he grew up there, Abdallah feels anything but at home in his old neighborhood: he can no longer speak the local dialect and he wears western clothes that immediately cast him as an outsider. But, as Abdallah spends time with a young boy and an elderly electrician, he can't help but feel a sense of loss for the life he's abandoning.",XXI,,2026-07-31
77,tt0209144,Memento,Amnésia,2000,EUA,Christopher Nolan,113,Mistério; Thriller,/nzlv62aC0octS5AklAiWpXLX9Z0.jpg,"Leonard está caçando o homem que estuprou e matou sua esposa. Ele tem dificuldades em encontrar o assassino pois sofre de uma forma intratável de perda de memória. Mesmo que ele possa lembrar detalhes da vida antes do acidente, Leonard não consegue lembrar o que aconteceu quinze minutos atrás, onde está indo ou a razão.",XXI,Looke; Oldflix; Claro tv+; Filmelier+; Universal+; Lionsgate+s,2026-07-31
71859,tt1242460,We Need to Talk About Kevin,Precisamos Falar Sobre o Kevin,2011,Reino Unido / EUA,Lynne Ramsay,112,Drama; Thriller,/AtdYbs1SqYwFOLyi2v6ldVTawbn.jpg,"Eva nunca quis ser mãe, mas põe suas ambições profissionais de lado para dar a luz à Kevin. A relação entre os dois, porém, é muito complicada desde o começo. Quando Kevin chega aos 15 anos toma uma atitude irracional e imperdoável, cometendo um assassinato em massa em sua escola.",XXI,Prime Video; MUBI,2026-07-31
773,tt0449059,Little Miss Sunshine,Pequena Miss Sunshine,2006,EUA,Jonathan Dayton & Valerie Faris,101,Comédia; Drama,/niNdhTpPHSgw22tK0PLjQMV640v.jpg,"Nenhuma família é verdadeiramente normal, mas a família Hoover extrapola. O pai desenvolveu um método de auto-ajuda que é um fracasso, o filho mais velho fez voto de silêncio, o cunhado é um professor suicida e o avô foi expulso de uma casa de repouso por usar heroína. Nada funciona para o clã, até que a filha caçula, a desajeitada Olive (Abigail Breslin), é convidada para participar de um concurso de beleza para meninas pré-adolescentes. Durante três dias eles deixam todas as suas diferenças de lado e se unem para atravessar o país numa kombi amarela enferrujada.",XXI,Disney+,2026-07-31
9806,tt0317705,The Incredibles,Os Incríveis,2004,EUA,Brad Bird,115,Ação; Aventura; Animação; Família,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,"Beto Pêra e sua mulher Helena estavam entre os maiores super-heróis do mundo, salvando inúmeras vidas e combatendo o mal diariamente. Quinze anos depois, eles foram forçados a adotar novas identidades e a mudar-se para o subúrbio, onde vivem como cidadãos comuns com seus três filhos, Violeta, Flecha e Zezé. Louco para voltar à ação, Beto tem a sua chance quando uma misteriosa ligação o intima a comparecer a uma ilha distante para receber uma missão ultra-secreta. Ele logo descobre que só uma família inteira de super-heróis será capaz de salvar o mundo e impedir sua total destruição.",XXI,Disney+,2026-07-31
210577,tt2267998,Gone Girl,Garota Exemplar,2014,EUA,David Fincher,149,Mistério; Thriller; Drama,/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,"Amy Dunne desaparece no dia do seu aniversário de casamento, deixando o marido Nick em apuros. Ele começa a agir descontroladamente, abusando das mentiras, e se torna o suspeito número um da polícia. Com o apoio da sua irmã gêmea, Margo, Nick tenta provar a sua inocência e, ao mesmo tempo, procura descobrir o que aconteceu com Amy.",XXI,Disney+; Universal+,2026-07-31
481432,tt6752992,Happy as Lazzaro,Lazzaro Felice,2018,Itália / França / Suíça / Alemanha,Alice Rohrwacher,128,Drama; Fantasia,/j4x1O6G0cbchHQwNsEZ0DntOJMJ.jpg,"Neste leitura livre da história bíblica, Lazzaro (Adriano Tardiolo) é um garoto pobre e pouco inteligente, mas extremamente bondoso. Ele é explorado pelos familiares, fazendo trabalhos forçados diariamente, além de colaborar com a marquesa, proprietária das terras onde vivem. No entanto, após uma tragédia, Lazzaro retorna à vida no século XXI. Ele não compreende mais a lógica deste mundo, mas pretende reencontrar a sua família e viver como antigamente.",XXI,Netflix,2026-07-31
872585,tt15398776,Oppenheimer,Oppenheimer,2023,EUA / Reino Unido,Christopher Nolan,180,Drama; História,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,"A história do físico americano J. Robert Oppenheimer, seu papel no Projeto Manhattan e no desenvolvimento da bomba atômica durante a Segunda Guerra Mundial, e o quanto isso mudaria a história do mundo para sempre.",XXI,Claro tv+; Universal+,2026-07-31
314365,tt1895587,Spotlight,Spotlight: Segredos Revelados,2015,EUA,Tom McCarthy,128,Drama; História,/8DPGG400FgaFWaqcv11n8mRd2NG.jpg,"Um grupo de jornalistas do Spotlight descobre documentos que provam crimes sexuais cometidos por padres contra crianças. Eles preparam uma série de reportagens reveladoras, evidenciando os abusos cometidos por sacerdotes da Igreja Católica.",XXI,Netflix; Claro tv+,2026-07-31
38810,tt1379182,Dogtooth,Dente Canino,2009,Grécia,Yorgos Lanthimos,96,Drama,/cBrhzHcOxXclTItkPzsJUCTSFyl.jpg,"Em um esforço para proteger seus filhos da influência negativa do mundo exterior, um casal transforma sua casa em um complexo fechado de privação cultural. Quando o pai convida um visitante de confiança para sua casa, a realidade deles começa a desmoronar gerando consequências devastadoras.",XXI,MUBI; Reserva Imovision,2026-07-31
817758,tt14444726,TÁR,TÁR,2022,EUA,Todd Field,158,Música; Drama,/dRVAlaU0vbG6hMf2K45NSiIyoUe.jpg,"Situado no mundo internacional da música clássica, a cinebiografia centra-se em Lydia Tár (Cate Blanchett). Amplamente considerada uma das maiores compositoras/regentes vivas e a primeira maestrina chefe de uma grande orquestra alemã.",XXI,,2026-07-31
245700,tt2473794,Mr. Turner,Sr. Turner,2014,Reino Unido / França / Alemanha,Mike Leigh,150,História; Drama,/rnVhl1PFSOoW5c6UhZJZt5TV98p.jpg,"""Sr. Turner"" explora o último quarto de século da vida do ótimo e excêntrico pintor britânico JMW Turner (1775-1851). Profundamente afetado pela morte de seu pai, amado por sua governanta que ele ocasionalmente explora sexualmente, ele cria uma relação estreita com uma senhoria à beira-mar com quem ele eventualmente vive incógnito no Chelsea, onde ele morre. Enquanto tudo isso acontece ele viaja, pinta, convive com a aristocracia do país, visita bordéis, é um membro popular e anárquico da Royal Academy of Arts, se faz amarrar ao mastro de um navio para que possa pintar uma tempestade de neve e é, ao mesmo tempo, celebrado e insultado pelo público e pela realeza.",XXI,,2026-07-31
346648,tt4468740,Paddington 2,As Aventuras de Paddington 2,2017,Reino Unido / França,Paul King,103,Aventura; Comédia; Família,/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,"Após ser adotado pela família Brown, Paddington ganhou muita popularidade na comunidade de Windsor Gardens. No aniversario de 100 anos de sua tia Lucy, esse simpático ursinho sai em busca do presente perfeito e acaba encontrando um livro único na loja de antiguidades do senhor Gruber. Paddington se submete a uma série de trabalhos bizarros para poder comprá-lo, e quando o livro é roubado, ele e sua família farão de tudo para encontrar o ladrão.",XXI,MGM+; Universal+,2026-07-31
13310,tt1139797,Let the Right One In,Deixa Ela Entrar,2008,Suécia,Tomas Alfredson,114,Terror; Drama,/7IG4WjaAOVDlLvLUkh513HSwhW8.jpg,"Oskar é um garoto só. Na escola ele sempre é provocado por outros garotos e, incapaz de reagir. Um dia, ele conhece Eli, uma garota pálida e solitária, que se mudou recentemente, com seu suposto pai. Apesar do temor em se aproximar de Oskar, logo Eli se torna sua amiga. Paralelamente, uma série de assassinatos macabros acontecem, em que o sangue das vítimas é retirado. Eli está envolvida com estes fatos, de uma forma que Oskar jamais poderia imaginar.",XXI,,2026-07-31
517814,tt8267604,Capernaum,Cafarnaum,2018,Líbano / França,Nadine Labaki,126,Drama,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,"Aos doze anos, Zain carrega uma série de responsabilidades: é ele quem cuida de seus irmãos no cortiço em que vive junto com os pais, que estão sempre ausentes graças ao trabalho em uma mercearia. Quando sua irmã de onze é forçada a se casar com um homem mais velho, o menino fica extremamente revoltado e decide deixar a família. Ele passa a viver nas ruas junto aos refugiados e outras crianças que, diferentemente dele, não chegaram lá por conta própria. Sobrevive graças à sua esperteza nas ruas, cuida da refugiada etíope Rahil e seu bebê Yonas. É preso por um crime violento e, enquanto cumpria uma pena de cinco anos, ele processa seus pais por negligência.",XXI,Sony One,2026-07-31
8885,tt1185616,Waltz with Bashir,Valsa com Bashir,2008,Israel / França / Alemanha,Ari Folman,90,Animação; Documentário; Drama; Guerra,/zQaCv7lKwHsh0YSHkt1QNjIOZ1c.jpg,"Em um bar, um amigo conta ao diretor Ari Folman sobre um sonho constante que tem, no qual é perseguido por 26 cães ferozes. Através da conversa, eles concluem que a imagem tem ligação com sua missão na 1ª Guerra do Líbano, no início dos anos 1980, quando defendia o exército de Israel. Como Ari nada se lembra do evento, ele passa a buscar e entrevistar seus velhos companheiros da época.",XXI,,2026-07-31
258480,tt2402927,Carol,Carol,2015,EUA / Reino Unido,Todd Haynes,118,Romance; Drama,/cJeled7EyPdur6TnCA5GYg0UVna.jpg,"Therese Belivet tem um emprego entediante em uma loja de departamentos. Um dia, ela conhece Carol, uma elegante e misteriosa cliente. Rapidamente, as duas mulheres desenvolvem um vínculo amoroso que terá consequências sérias.",XXI,Prime Video; Claro tv+,2026-07-31
296360,tt3068194,Love & Friendship,Amor e Amizade,2016,Irlanda / Reino Unido / França,Whit Stillman,92,Drama; Romance; Comédia,/ptpdUQiRjeHgE1dmpCd38N64ENV.jpg,"Século XVIII. A bela viúva Lady Susan Vernon foge das fofocas sobre seus casos amorosos buscando refúgio na fazenda dos antigos sogros. Lá reflete sobre a vida e decide arranjar um novo marido para si e um bom pretendente para a filha, Frederica.",XXI,Prime Video,2026-07-31
2062,tt0382932,Ratatouille,Ratatouille,2007,EUA,Brad Bird,111,Animação; Comédia; Família; Fantasia,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,"Remy, morador de Paris, aprecia boa comida e tem um paladar bastante sofisticado. Ele adoraria se tornar um chef para poder criar e desfrutar de obras-primas culinárias para o deleite de seu coração. O único problema é que Remy é um rato. Quando acaba no esgoto debaixo de um dos melhores restaurantes de Paris, o roedor gourmet encontra-se na posição ideal para realizar o seu sonho.",XXI,Disney+,2026-07-31
394117,tt5649144,The Florida Project,Projeto Flórida,2017,EUA,Sean Baker,111,Drama,/5QnDxdJg1fi6uMSkSi4x8tHsltm.jpg,"Durante as férias de verão, um grupo de crianças, liderado por uma menina de apenas seis anos, mas muito precoce, vive diversas aventuras em um mundo que se abre cheio de possibilidades e maravilhas.. Enquanto isso, os seus pais e os adultos ao seu redor passam por uma jornada completamente distinta, em tempos difíceis.",XXI,Diamond Films,2026-07-31
205220,tt2431286,Philomena,Philomena,2013,Reino Unido / França,Stephen Frears,98,Drama,/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg,"Irlanda, 1952. Philomena Lee é uma jovem que tem um filho recém-nascido quando é mandada para um convento. Sem poder levar a criança, ela o dá para adoção. A criança é adotada por um casal americano e some no mundo. Após sair do convento, Philomena começa uma busca pelo seu filho, junto com a ajuda de Martin Sixsmith, um jornalista de temperamento forte. Ao viajar para os Estados Unidos, eles descobrem informações incríveis sobre a vida do filho de Philomena e criam um intenso laço de afetividade entre os dois.",XXI,Claro tv+,2026-07-31
86837,tt1602620,Amour,Amor,2012,Áustria / França / Alemanha,Michael Haneke,127,Drama; Romance,/19hyCudualHxCD0GrEngqsi0wBF.jpg,"Georges e Anne são um casal de aposentados que costumavam dar aulas de música. Eles têm uma filha musicista que vive com marido e filhos em um país estrangeiro. Certo dia, Anne sofre um derrame e fica com um lado do corpo paralisado. O casal de idosos passa por graves obstáculos, que colocarão o seu amor em teste.",XXI,Reserva Imovision,2026-07-31
14633,tt0301978,Ten,Dez,2002,Irã / França,Abbas Kiarostami,94,Drama,/6qOJ6COcbJ3X8JmZI6A7VroGsn2.jpg,"""Dez"" mostra dez momentos da vida de uma mulher no Irã contemporâneo. Ela está organizando uma festa para comemorar o aniversário de seu segundo marido, enquanto precisa lidar com o filho - que a culpa pelo fim do primeiro casamento - e outras atividades do dia-a-dia.",XXI,,2026-07-31
134,tt0190590,"O Brother, Where Art Thou?","E Aí, Meu Irmão, Cadê Você?",2000,EUA / Reino Unido / França,Joel & Ethan Coen,107,Aventura; Comédia; Crime,/2YztYilviFCYcEtDAnrOstUWGie.jpg,"Ulysses Everett McGill está tendo dificuldade para se ajustar a sua pena de trabalhos forçados no Mississippi. Ele consegue fugir da cadeia junto com Delmar e o desajustado Pete. O trio prepara-se, então, para ir atrás de uma fortuna em tesouros enterrados. Sem nada a perder e ainda com as algemas, eles vivem uma incrível aventura.",XXI,,2026-07-31
545611,tt6710474,Everything Everywhere All at Once,Tudo em Todo o Lugar ao Mesmo Tempo,2022,EUA,Daniel Kwan & Daniel Scheinert,139,Ação; Aventura; Ficção científica,/u68AjlvlutfEIcpmbYpKcdi09ut.jpg,"Uma imigrante chinesa parte rumo a uma aventura onde, sozinha, precisará salvar o mundo, explorando outros universos e outras vidas que poderia ter vivido. Contudo, as coisas se complicam quando ela fica presa nessa infinidade de possibilidades sem conseguir retornar para casa.",XXI,Prime Video; Max; Claro tv+; Diamond Films,2026-07-31
965150,tt19770238,Aftersun,Aftersun,2022,Reino Unido / EUA,Charlotte Wells,101,Drama,/evKz85EKouVbIr51zy5fOtpNRPg.jpg,"Em um resort decadente, Sophie, de 11 anos, aproveita o raro tempo com seu pai amoroso e idealista, Calum. Vinte anos depois, as lembranças de Sophie de suas últimas férias se tornam um retrato poderoso e doloroso do relacionamento deles.",XXI,MUBI,2026-07-31
2011,tt0808417,Persepolis,Persépolis,2007,França / EUA,Marjane Satrapi / Vincent Paronnaud,96,Animação; Drama,/aU8i2QAdTyRR1nYb36Gq51xXP8p.jpg,"Marjane é uma jovem iraniana de oito anos, que sonha em ser uma profetisa do futuro, para assim salvar o mundo. Querida pelos pais cultos e modernos e adorada pela avó, ela acompanha avidamente os acontecimentos que conduzem à queda do xá e de seu regime brutal. A entrada da nova República Islâmica inaugura a era dos “Guardiões da Revolução”, que controlam como as pessoas devem agir e se vestir. Marjane, que agora deve usar véu, deseja se transformar numa revolucionária. Mas, para tentar protegê-la, seus pais a enviam para a Áustria.",XXI,,2026-07-31
641,tt0180093,Requiem for a Dream,Réquiem para um Sonho,2000,EUA,Darren Aronofsky,102,Crime; Drama,/9BTwsLaMVHOGFlmsSlx5QYCaXb.jpg,"Sara Goldfarb é uma viúva aposentada que vive em um pequeno apartamento. Ela passa a maior parte do tempo assistindo à TV, especialmente a um programa específico de autoajuda. Ela tem a ilusão de superar sua atual existência monótona sendo convidada para esse programa. Seu filho, Harry, é viciado em drogas, mas junto com seu amigo Tyrone tem visões de se tornar um grande traficante de drogas. A namorada de Harry, Marion, poderia ser designer de moda ou artista, mas é arrastada para o mundo das drogas de Harry. Enquanto isso, Sara desenvolveu seu próprio vício. Ela quer desesperadamente perder peso e, por isso, entra em um curso intensivo que envolve o consumo de pílulas, pílulas essas que se revelam muito viciantes e prejudiciais ao seu estado mental.",XXI,Filmelier+; Lionsgate+s,2026-07-31
44214,tt0947798,Black Swan,Cisne Negro,2010,EUA,Darren Aronofsky,108,Drama; Thriller; Terror,/viWheBd44bouiLCHgNMvahLThqx.jpg,"Nina é uma bailarina cuja obsessão pela dança supera todas as facetas de sua vida. Quando o diretor artístico da companhia decide substituir sua prima ballerina para a produção de estreia de ""O Lago dos Cisnes"", Nina é sua primeira escolha. Sua concorrente é a novata Lily. Embora Nina seja perfeita para o papel do Cisne Branco, Lily personifica o Cisne Negro. A rivalidade entre as duas bailarinas se transforma em uma amizade distorcida e o lado obscuro de Nina começa a vir à tona.",XXI,Disney+,2026-07-31
128216,tt2366450,Stories We Tell,Stories We Tell,2012,Canadá,Sarah Polley,108,Documentário,/aVDtDW3qP0je1Cy87GDfijG9W4c.jpg,"Canadian actress and filmmaker Sarah Polley investigates certain secrets related to her mother, interviewing a group of family members and friends whose reliability varies depending on their implication in the events, which are remembered in different ways; so a trail of questions remains to be answered, because memory is always changing and the discovery of truth often depends on who is telling the tale.",XXI,Filmicca,2026-07-31
11447,tt0208990,The Son's Room,O Quarto do Filho,2001,Itália / França,Nanni Moretti,99,Drama,/e9s1Hvw9TcVZspbkq2V8Bmvhky1.jpg,"Giovanni (Nanni Moretti) é um psicanalista que reside e trabalha na cidade de Ancona, na Itália. Ele é casado com Paola (Laura Morante) e tem dois filhos: a menina Irene (Jasmine Trinca) e o jovem Andrea (Giuseppe Sanfelice). Sua vida transcorre tranqüila, dividida entre a família e o consultório, até que uma tragédia a transtorna completamente. Para atender ao chamado urgente de um paciente, Giovanni deixa de acompanhar o filho à praia e nesse passeio o rapaz morre afogado. A família, é claro, ressente-se profundamente com a morte e Giovanni sofre uma forte sensação de remorso, apesar do apoio da esposa.",XXI,,2026-07-31
86829,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis: Balada de um Homem Comum,2013,EUA / França,Joel & Ethan Coen,104,Drama; Música,/nNxK3pC3DMpPpWKMvo2p3liREVT.jpg,"Llewyn Davis é um cantor e compositor que sonha em viver da sua música. Com o violão nas costas, ele migra de um lugar para o outro na Nova York dos anos 60, sempre vivendo de favor na casa de amigos e outros artistas. Talentoso, mas sem se preocupar muito com o futuro. Nem um pouco confiável, Davis se depara com a oportunidade de viajar na companhia de um consagrado e desagradável artista, Roland, mas nem tudo vai acabar bem nesta nova jornada.",XXI,,2026-07-31
11534,tt0381668,Tropical Malady,Mal dos Trópicos,2004,Tailândia / França / Alemanha / Itália,Apichatpong Weerasethakul,118,Drama; Romance; Fantasia,/9WJ8ZSZp2NC7jSvweFLskldpzzg.jpg,O relacionamento apaixonado entre dois homens com consequências incomuns. O filme é dividido em duas partes. A primeira metade registra a modesta atração entre dois homens na paisagem ensolarada e relaxante e a segunda metade registra a confusão e o terror de uma ameaça desconhecida oculta nas sombras da selva.,XXI,,2026-07-31
62215,tt1527186,Melancholia,Melancolia,2011,Dinamarca / Suécia / França / Alemanha,Lars von Trier,136,Drama; Ficção científica,/fMneszMiQuTKY8JUXrGGB5vwqJf.jpg,"Quando Justine chega para a recepção de seu casamento na mansão da irmã, recomeça a batalha contra seus demônios internos. Seu comportamento ameaça arruinar a festa e as tensões familiares aumentam. Mas quando o planeta rebelde Melancolia aparece no céu, Justine sabe que ele destruirá a Terra.",XXI,MUBI,2026-07-31
491584,tt7282468,Burning,Em Chamas,2018,Coreia do Sul,Lee Chang-dong,148,Mistério; Drama; Thriller,/kXiF80o74fE9gf3Utf9moAI7ar0.jpg,"Durante um dia normal de trabalho como entregador, Jong-Soo reencontra Hae-Mi, uma antiga amiga que vivia no mesmo bairro que ele. A jovem está com uma viagem marcada para o exterior e pede para Jong-Soo cuidar de seu gato de estimação enquanto está longe. Hae-Mi volta para casa na companhia de Ben, um jovem misterioso que conheceu na África. No entanto, o forasteiro tem um hobby peculiar, que está prestes a ser revelado aos amigos.",XXI,Belas Artes à La Carte,2026-07-31
666277,tt13238346,Past Lives,Vidas Passadas,2023,EUA / Coreia do Sul,Celine Song,106,Drama; Romance,/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg,"Nora e Hae Sung são amigos de infância profundamente conectados que se separam quando a família de Nora emigra da Coreia do Sul. Duas décadas depois, se reencontram em Nova York numa semana fatídica enquanto confrontam noções de destino, amor e as escolhas que fazem uma vida, neste romance moderno comovente.",XXI,Netflix; Telecine,2026-07-31
1116,tt0460989,The Wind That Shakes the Barley,Ventos da Liberdade,2006,Irlanda / Reino Unido / Alemanha,Ken Loach,127,Drama; Guerra,/yCb4LweL6U7KTgSda3Wb7vHiA9J.jpg,"Irlanda, 1920. O povo se une para formar exércitos de guerrilha voluntários e enfrentar a cruel Polícia Real Irlandesa vinda da Grã-Bretanha para impedir o movimento independentista. Damien abandona sua carreira promissora como médico e se junta ao irmão Teddy na violenta luta pela liberdade.",XXI,,2026-07-31
120,tt0120737,The Lord of the Rings: The Fellowship of the Ring,O Senhor dos Anéis: A Sociedade do Anel,2001,Nova Zelândia / EUA,Peter Jackson,178,Aventura; Fantasia; Ação,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,"Após herdar um anel de seu tio, o hobbit Frodo participa da missão de salvar a Terra-Média do perverso Sauron. Ele precisa conduzir o Um Anel até a Montanha da Perdição e destruí-lo para sempre e, para isso, conta com a aliança de oito bravos companheiros contando com um mago, três hobbits, um elfo, um anão e dois homens.",XXI,Netflix; Max; Claro tv+,2026-07-31
8882,tt0929425,Gomorrah,Gomorra,2008,Itália,Matteo Garrone,137,Drama; Crime,/3XcCTqSovFZE5GRebJmh1kHwziw.jpg,"Toto (Salvatore Abruzzese) tem 13 anos e trabalha como mensageiro de um grupo de traficantes de drogas e armas. Pasquale (Salvatore Cantalupo), alfaiate contratado secretamente por chineses para formar operários, descobre subitamente que sua vida corre perigo. Don Ciro (Gianfelice Imparato) é responsável por levar dinheiro a famílias cujos membros estão presos ou mortos. Como eles, outros tantos habitantes de Nápoles e da região da Campanha têm suas vidas regidas pela Camorra, a tradicional máfia local que alimenta uma espiral de violência sem fim. Painel brutal e perturbador da máfia napolitana, uma das mais sangrentas e lucrativas da Itália atual.",XXI,,2026-07-31
44379,tt0247380,The Gleaners and I,Os Catadores e Eu,2000,França,Agnès Varda,82,Documentário,/6IdCTKi4Eu7i897jpe59wIDGCri.jpg,"A partir de um célebre quadro de Millet, o filme de Agnès Varda é um olhar sobre a persistência na sociedade contemporânea dos respigadores, aqueles que vivem da recuperação de coisas (detritos, sobras) que os outros não querem ou deixam para trás. A respigadora, nesse sentido é Agnès Varda, que experimentando pela primeira vez uma pequena câmara digital, se quer assumir como uma ""recuperadora"" das imagens que os outros não querem ver nem fazer, e que portanto deixam para trás.",XXI,DocAlliance Films,2026-07-31
194101,tt2304426,The Selfish Giant,The Selfish Giant,2013,Reino Unido,Clio Barnard,91,Drama,/5Bj6Oku5o7mcqZHMn6sZM1ifMhd.jpg,"A hyperactive boy and his best friend, a slow-witted youth with an affinity for horses, start collecting scrap metal for a shady dealer.",XXI,,2026-07-31
157336,tt0816692,Interstellar,Interestelar,2014,EUA / Reino Unido,Christopher Nolan,169,Aventura; Drama; Ficção científica,/yQvGrMoipbRoddT0ZR8tPoR7NfX.jpg,"As reservas naturais da Terra estão chegando ao fim e um grupo de astronautas recebe a missão de verificar possíveis planetas para receberem a população mundial, possibilitando a continuação da espécie. Cooper é chamado para liderar o grupo e aceita a missão sabendo que pode nunca mais ver os filhos. Ao lado de Brand, Jenkins e Doyle, ele seguirá em busca de um novo lar.",XXI,Max; Claro tv+,2026-07-31
283330,tt3090634,Eden,Eden,2014,França,Mia Hansen-Løve,131,Drama; Música,/9Cy49FxqqcW4ybj1EWtTaahRIRv.jpg,"Quando você inicia uma revolução, o ritmo mais difícil de encontrar é o seu próprio.  Paul, um adolescente na cena underground da Paris do início dos anos noventa, forma um coletivo de DJs com seus amigos e juntos mergulham na vida noturna de sexo, drogas e música sem fim.",XXI,Reserva Imovision,2026-07-31
121986,tt2347569,Frances Ha,Frances Ha,2013,EUA,Noah Baumbach,86,Comédia; Drama,/jrq1NoKvsxWCcffVOjegiYwloFN.jpg,"Frances (Greta Gerwig) é a ambiciosa aprendiz de uma companhia de dança, que tem que se contentar com muito menos sucesso e reconhecimento do que ela gostaria. Mesmo assim, ela encara a vida de maneira leve e otimista. Esta fábula moderna explora temas como a juventude, a amizade, a luta de classes e o fracasso.",XXI,,2026-07-31
5168,tt0318202,Être et Avoir,Ser e Ter,2002,França,Nicolas Philibert,104,Documentário,/mqB5QPNCmbF8DgsZqmyGQAGktUE.jpg,"Na região rural francesa, o professor Georges Lopez educa 12 crianças. Durante um ano, ele dá aulas em uma sala com as ferramentas tradicionais do ensino francês. À medida que as estações passam, Lopez deve disciplinar seus alunos enquanto treina os mais velhos para os exames finais.",XXI,,2026-07-31
5817,tt0445336,"You, the Living","Vocês, Os Vivos",2007,Suécia / França / Alemanha / Noruega / Dinamarca,Roy Andersson,95,Drama; Comédia; Música,/j4FAPvqjqUvs1YrQi76p6fIDRUB.jpg,"Filme sobre a humanidade, sua grandeza, alegria e tristeza, sua auto-confiança e ansiedade, o seu desejo de amar e ser amado.",XXI,,2026-07-31
4566,tt0465538,Michael Clayton,Conduta de Risco,2007,EUA,Tony Gilroy,119,Drama; Thriller; Crime,/hhkW4yVIGo8Bee3UITKvqOvhNMG.jpg,"Michael Clayton trabalha em uma das maiores firmas de advocacia de Nova York, resolvendo erros de seus clientes. Apesar de cansado e infeliz, dívidas não permitem que ele deixe o emprego. Quando o principal advogado da empresa sofre um colapso e tenta sabotar casos de um cliente, Clayton é enviado para solucionar o problema e percebe a pessoa que se tornou.",XXI,,2026-07-31
180,tt0181689,Minority Report,Minority Report: A Nova Lei,2002,EUA,Steven Spielberg,145,Ficção científica; Ação; Thriller,/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,"Não há crimes em Washington D.C. há seis anos, graças a impressionante tecnologia que identifica os assassinos antes que eles possam cometer seus crimes. Mas quando o próprio chefe da Divisão de Pré-Crime é acusado de um futuro assassinato, ele tem apenas 36 horas para descobrir quem está querendo destruí-lo ou tornar-se-á uma vítima do sistema ""perfeito"" que ele ajudou a criar.",XXI,Paramount+,2026-07-31
660120,tt10370710,The Worst Person in the World,A Pior Pessoa do Mundo,2021,Noruega / França / Suécia / Dinamarca,Joachim Trier,128,Drama; Romance; Comédia,/1NxGNQchGBTHXJ6RShLY1IlZqWn.jpg,"Narra quatro anos na vida de Julie, uma jovem mulher navegando como águas turbulentas de sua vida amorosa e lutando para encontrar seu caminho profissional, o que a leva a ver quem ela realmente é.",XXI,Prime Video; Diamond Films,2026-07-31
458342,tt5536610,Private Life,Mais Uma Chance,2018,EUA,Tamara Jenkins,123,Drama; Comédia,/ljym9jQlw1HypwZxlfsjuWcjQV8.jpg,"Eles querem muito um filho, mas, aos 40 e tantos anos, não conseguem conceber. Quando as opções parecem ter acabado, a chegada de uma sobrinha traz novas esperanças.",XXI,Netflix,2026-07-31
284054,tt1825683,Black Panther,Pantera Negra,2018,EUA,Ryan Coogler,134,Ação; Aventura; Ficção científica,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,"O príncipe T'Challa retorna a Wakanda para ser coroado rei. Assumindo o manto de Pantera Negra, ele vai à caça de um vilão que roubou um precioso metal de seu país.",XXI,Disney+,2026-07-31
